train-logloss-mean,train-logloss-std,train-error-mean,train-error-std,test-logloss-mean,test-logloss-std,test-error-mean,test-error-std
0.18992104833931459,0.002308364523327165,0.0660980556588597,0.0011351699157556216,0.20364769956584175,0.0041049270218721495,0.07310854292625293,0.0023957442245349596
0.1895441647230814,0.00220907642622809,0.06595042189662995,0.000965571563958254,0.20334602180993913,0.004185473441926758,0.07297356027340773,0.00264497722155258
0.1890532438490445,0.0022566751598349912,0.06588714953441782,0.0009219927439403595,0.2029381960849804,0.0041194194697443025,0.07280483800693813,0.002681939947058101
0.18873322238589502,0.0021564097447068003,0.06578169642771556,0.0009684929824707262,0.2026751851943945,0.004203775057649754,0.0728554566796841,0.0025800362655346233
0.18839059111714657,0.002171278849431692,0.06568046121753704,0.0010499692952455827,0.20238487362890326,0.004259029108597859,0.07280484370066695,0.002570993795976838
0.18804251017194878,0.0021257435663140814,0.06549908223697672,0.0010290533331168653,0.20208950334545195,0.004228451108560499,0.07263611574046851,0.002549230129140713
0.18766878188993463,0.002192833300723726,0.06538519182486213,0.0010897744774890676,0.2017550741693363,0.004210934498941039,0.07255175603066591,0.002475671858816896
0.1873373536408533,0.0022194975986359992,0.06530504778759243,0.001120167928940513,0.20142484665636182,0.00420543158630437,0.07243364959007786,0.002497229177567529
0.18704308115441964,0.002056617726265918,0.06520381311118972,0.001000910887035005,0.20114357565044744,0.0042610973964928855,0.07234928276311423,0.0026314506436904317
0.18670548622984223,0.002092102580173427,0.0651152330139846,0.0009981022291735877,0.20088146588418548,0.004233348155218998,0.0723155403026254,0.0025954698511396106
0.18641381703722448,0.002028757803429887,0.06501821578929246,0.0010294828848715226,0.20064860083921993,0.004289730559506511,0.07218056619037343,0.002557624779975171
0.18603909011328182,0.0020927821097206697,0.06492119865356294,0.0010426090789480368,0.2003217656622947,0.004130345547900426,0.07202871159556773,0.0025136666907546994
0.1855071270481896,0.0019748881683333466,0.0646132767278311,0.0008823586413399849,0.1998221673086828,0.004221089185772263,0.07165750182722433,0.0026656424666583814
0.1852497704527273,0.0019585606394753605,0.06449938684949236,0.0008830133690186621,0.1995975044055638,0.004244115929585345,0.07157313927055732,0.0026409684023490374
0.1847712561121483,0.0019453632672272107,0.06427160860517969,0.0008672266353361895,0.1991508233263615,0.004241570535604238,0.07159001121251785,0.00277448141237038
0.18442584062130699,0.001968790630392934,0.06412397395332356,0.0008835752567310066,0.1988368316197566,0.004263214501988696,0.07142128467575161,0.0026984892130574056
0.18407229277587972,0.0018927935848283887,0.06409444636462881,0.0008910830376768806,0.19852499405050977,0.004291216670092235,0.07135380260163837,0.0024175880389667925
0.18361572317608843,0.001925456396996266,0.06379074189060754,0.0008877954105411474,0.19812117847306218,0.004347721108211345,0.07084761729761081,0.0025188078512190203
0.18324003955092522,0.0018586410739275334,0.06354608921339552,0.0010115021545314953,0.19776806336191619,0.00440161135139205,0.07079699862486485,0.002632618256002651
0.18289629589473827,0.001972172998959176,0.06353765315346013,0.0010891515453311587,0.19748987787721112,0.004328073730392102,0.07067889645457341,0.002638162686703603
0.18241033659707298,0.0019395144354897623,0.06336470969905936,0.0011318407011850966,0.1970612655910954,0.004367413173160251,0.07054391522516042,0.002637585855961884
0.18210611715136085,0.0018316305509543018,0.06325925712613292,0.0010560024149696388,0.1967854131980426,0.004354561721874331,0.0704089268785864,0.00288246764825399
0.18169011424783008,0.0019066699016290635,0.06298507774985256,0.0011508376461788076,0.1963975973368794,0.004307696189741989,0.07013897438378588,0.002751279669470936
0.1810770724814371,0.0019147282066400428,0.06277838943297177,0.0011234545380127674,0.19585501582148304,0.00425072270849835,0.0699533744816269,0.002752670735301328
0.18070104280647453,0.0018507473001405236,0.06255060985421955,0.0011269588671154415,0.195554379518164,0.004270605729332204,0.06981839325221392,0.0026633950955320075
0.18049215649575295,0.001750320303214216,0.06247890152103467,0.0011394488797603416,0.1953983506725987,0.004334225919461414,0.06975090263750743,0.0027500529164172986
0.18025232130770225,0.0017521699831863705,0.06246624738665026,0.0011133036428133604,0.1952155370474173,0.004356071068519853,0.06973403496584354,0.0027258447138068134
0.1798839411212828,0.0017389879270608738,0.06237344948188406,0.0011160054794220455,0.19489843508792565,0.004373462994995257,0.0696327990437838,0.002818256325267304
0.17948555646133482,0.0018842219354076877,0.06221316069564352,0.0011251224394199185,0.19454364256781803,0.00428533816570469,0.06954843364025236,0.00275328591047684
